Product_No,Appl_No,Appl_Type,URL
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,022472,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022472&Appl_type=N
003,022472,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022472&Appl_type=N
003,022128,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022128&Appl_type=N
004,022128,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=022128&Appl_type=N
004,022128,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=022128&Appl_type=N
004,022128,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=022128&Appl_type=N
001,020866,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=020866&Appl_type=N
001,020866,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=020866&Appl_type=N
001,022202,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022202&Appl_type=N
001,203441,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203441&Appl_type=N
001,203441,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203441&Appl_type=N
001,203441,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203441&Appl_type=N
001,208745,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208745&Appl_type=N
001,203441,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203441&Appl_type=N
002,201656,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=201656&Appl_type=N
002,201656,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=201656&Appl_type=N
001,208794,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208794&Appl_type=N
001,208794,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208794&Appl_type=N
001,208794,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208794&Appl_type=N
001,022201,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022201&Appl_type=N
001,021488,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021488&Appl_type=N
002,022201,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022201&Appl_type=N
001,021488,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021488&Appl_type=N
002,022249,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022249&Appl_type=N
001,207960,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=207960&Appl_type=N
002,207960,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=207960&Appl_type=N
003,207960,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=207960&Appl_type=N
002,022249,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022249&Appl_type=N
001,021379,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021379&Appl_type=N
001,021731,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021731&Appl_type=N
001,022249,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022249&Appl_type=N
001,022249,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022249&Appl_type=N
001,208799,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208799&Appl_type=N
002,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022406&Appl_type=N
002,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022406&Appl_type=N
001,021379,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021379&Appl_type=N
001,208799,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208799&Appl_type=N
002,208799,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=208799&Appl_type=N
003,208799,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208799&Appl_type=N
001,021731,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021731&Appl_type=N
002,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022406&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
001,208603,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208603&Appl_type=N
002,208603,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=208603&Appl_type=N
001,205677,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205677&Appl_type=N
001,204671,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=204671&Appl_type=N
003,208603,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208603&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
002,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022406&Appl_type=N
002,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022406&Appl_type=N
003,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022406&Appl_type=N
003,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022406&Appl_type=N
003,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022406&Appl_type=N
003,022406,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022406&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
001,206500,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=206500&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
003,208780,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208780&Appl_type=N
001,206510,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=206510&Appl_type=N
001,205786,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205786&Appl_type=N
001,205786,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205786&Appl_type=N
001,205786,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205786&Appl_type=N
001,206510,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=206510&Appl_type=N
001,206510,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=206510&Appl_type=N
001,203045,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203045&Appl_type=N
001,203045,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203045&Appl_type=N
001,203045,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203045&Appl_type=N
001,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022145&Appl_type=N
001,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022145&Appl_type=N
001,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022145&Appl_type=N
001,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022145&Appl_type=N
002,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022145&Appl_type=N
002,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022145&Appl_type=N
002,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022145&Appl_type=N
002,022145,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022145&Appl_type=N
002,203045,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=203045&Appl_type=N
002,203045,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=203045&Appl_type=N
002,203045,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=203045&Appl_type=N
001,207960,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=207960&Appl_type=N
002,207960,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=207960&Appl_type=N
003,207960,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=207960&Appl_type=N
001,021777,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021777&Appl_type=N
001,022161,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022161&Appl_type=N
001,207917,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=207917&Appl_type=N
006,204824,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=204824&Appl_type=N
007,204824,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=007&Appl_No=204824&Appl_type=N
001,208471,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208471&Appl_type=N
008,204824,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=008&Appl_No=204824&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208471,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208471&Appl_type=N
001,021777,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021777&Appl_type=N
001,022410,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022410&Appl_type=N
002,022410,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022410&Appl_type=N
003,022410,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022410&Appl_type=N
002,201292,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=201292&Appl_type=N
001,022554,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022554&Appl_type=N
002,208090,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=208090&Appl_type=N
003,201292,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=201292&Appl_type=N
004,022410,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=022410&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
001,208341,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208341&Appl_type=N
002,021777,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021777&Appl_type=N
001,022181,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022181&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,022511,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022511&Appl_type=N
002,022511,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022511&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208471,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208471&Appl_type=N
002,208471,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=208471&Appl_type=N
002,208471,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=208471&Appl_type=N
002,208471,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=208471&Appl_type=N
001,208010,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208010&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,208624,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208624&Appl_type=N
001,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022272&Appl_type=N
001,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022272&Appl_type=N
002,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022272&Appl_type=N
002,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022272&Appl_type=N
003,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022272&Appl_type=N
003,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022272&Appl_type=N
004,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=022272&Appl_type=N
001,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=206627&Appl_type=N
002,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=206627&Appl_type=N
002,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=206627&Appl_type=N
003,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=206627&Appl_type=N
003,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=206627&Appl_type=N
004,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=206627&Appl_type=N
004,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=206627&Appl_type=N
005,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=206627&Appl_type=N
005,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=206627&Appl_type=N
006,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=206627&Appl_type=N
006,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=206627&Appl_type=N
007,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=007&Appl_No=206627&Appl_type=N
007,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=007&Appl_No=206627&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
003,202020,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=202020&Appl_type=N
001,022036,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022036&Appl_type=N
002,022036,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022036&Appl_type=N
001,204629,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=204629&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
002,204629,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=204629&Appl_type=N
001,201292,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=201292&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
004,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=022272&Appl_type=N
005,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=022272&Appl_type=N
005,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=022272&Appl_type=N
006,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=022272&Appl_type=N
006,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=022272&Appl_type=N
007,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=007&Appl_No=022272&Appl_type=N
007,022272,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=007&Appl_No=022272&Appl_type=N
001,206627,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=206627&Appl_type=N
001,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
002,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022117&Appl_type=N
003,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022117&Appl_type=N
003,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022117&Appl_type=N
003,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022117&Appl_type=N
003,022117,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022117&Appl_type=N
001,205677,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205677&Appl_type=N
001,022572,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022572&Appl_type=N
001,208090,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208090&Appl_type=N
002,206488,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=206488&Appl_type=N
001,205552,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205552&Appl_type=N
001,205552,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205552&Appl_type=N
001,205552,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205552&Appl_type=N
003,208090,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=208090&Appl_type=N
004,208090,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=208090&Appl_type=N
005,208090,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=208090&Appl_type=N
001,205552,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=205552&Appl_type=N
001,208271,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=208271&Appl_type=N
